,date,region,total_cc,imported_cc,sub_total_epilinks_cc,shincheonji_cc,small_clusters_cc,contacts_cc,epi_link_imported_cc,other_cc,new_cc,date_date
1765,25/06/2020,Airport,672,672,0,0.0,0,0,0.0,0,4.0,2020-06-25
1766,25/06/2020,Total,12563,1496,9892,5213.0,3267,1251,161.0,1175,28.0,2020-06-25
1767,26/06/2020,Seoul,1267,295,872,8.0,764,31,69.0,100,17.0,2020-06-26
1768,26/06/2020,Busan,152,34,88,12.0,57,18,1.0,30,0.0,2020-06-26
1769,26/06/2020,Daegu,6903,37,6121,4511.0,689,917,4.0,745,0.0,2020-06-26
1770,26/06/2020,Incheon,336,55,269,2.0,253,6,8.0,12,2.0,2020-06-26
1771,26/06/2020,Gwangju,33,16,17,9.0,1,1,6.0,0,0.0,2020-06-26
1772,26/06/2020,Daejeon,102,15,75,2.0,65,8,0.0,12,4.0,2020-06-26
1773,26/06/2020,Ulsan,55,22,26,16.0,4,3,3.0,7,0.0,2020-06-26
1774,26/06/2020,Sejong,49,4,44,1.0,40,3,0.0,1,0.0,2020-06-26
1775,26/06/2020,Gyeon- ggi,1150,231,842,29.0,689,61,63.0,77,4.0,2020-06-26
1776,26/06/2020,Gangwon,64,16,41,17.0,24,0,0.0,7,1.0,2020-06-26
1777,26/06/2020,Chung- buk,62,10,42,6.0,27,7,2.0,10,0.0,2020-06-26
1778,26/06/2020,Chung- nam,166,14,140,0.0,137,2,1.0,12,3.0,2020-06-26
1779,26/06/2020,Jeonbuk,25,12,8,1.0,7,0,0.0,5,0.0,2020-06-26
1780,26/06/2020,Jeonnam,20,12,5,1.0,1,2,1.0,3,0.0,2020-06-26
1781,26/06/2020,Gyeong- buk,1387,20,1234,566.0,478,190,0.0,133,1.0,2020-06-26
1782,26/06/2020,Gyeong- nam,133,23,90,32.0,50,6,2.0,20,0.0,2020-06-26
1783,26/06/2020,Jeju,19,13,2,0.0,1,0,1.0,4,0.0,2020-06-26
1784,26/06/2020,Airport,679,679,0,0.0,0,0,0.0,0,7.0,2020-06-26
1785,26/06/2020,Total,12602,1508,9916,5213.0,3287,1255,161.0,1178,39.0,2020-06-26
1786,27/06/2020,Seoul,1284,297,880,8.0,764,39,69.0,107,17.0,2020-06-27
1787,27/06/2020,Busan,152,34,88,12.0,57,18,1.0,30,0.0,2020-06-27
1788,27/06/2020,Daegu,6904,37,6121,4511.0,689,917,4.0,746,1.0,2020-06-27
1789,27/06/2020,Incheon,337,56,269,2.0,253,6,8.0,12,1.0,2020-06-27
1790,27/06/2020,Gwangju,33,16,17,9.0,1,1,6.0,0,0.0,2020-06-27
1791,27/06/2020,Daejeon,104,15,76,2.0,65,9,0.0,13,2.0,2020-06-27
1792,27/06/2020,Ulsan,55,22,26,16.0,4,3,3.0,7,0.0,2020-06-27
1793,27/06/2020,Sejong,49,4,44,1.0,40,3,0.0,1,0.0,2020-06-27
1794,27/06/2020,Gyeon- ggi,1167,236,851,29.0,689,70,63.0,80,17.0,2020-06-27
1795,27/06/2020,Gang won,64,16,41,17.0,24,0,0.0,7,0.0,2020-06-27
1796,27/06/2020,Chung- buk,63,11,42,6.0,27,7,2.0,10,1.0,2020-06-27
1797,27/06/2020,Chung- nam,166,14,140,0.0,137,2,1.0,12,0.0,2020-06-27
1798,27/06/2020,Jeonbuk,26,12,9,1.0,7,1,0.0,5,1.0,2020-06-27
1799,27/06/2020,Jeon am,20,12,5,1.0,1,2,1.0,3,0.0,2020-06-27
1800,27/06/2020,Gyeong- buk,1387,20,1234,566.0,478,190,0.0,133,0.0,2020-06-27
1801,27/06/2020,Gyeong- nam,133,23,90,32.0,50,6,2.0,20,0.0,2020-06-27
1802,27/06/2020,Jeju,19,13,2,0.0,1,0,1.0,4,0.0,2020-06-27
1803,27/06/2020,Airport,690,690,0,0.0,0,0,0.0,0,11.0,2020-06-27
1804,27/06/2020,Total,12653,1528,9935,5213.0,3287,1274,161.0,1190,51.0,2020-06-27
1805,28/06/2020,Seoul,1298,298,896,8.0,786,33,69.0,104,14.0,2020-06-28
1806,28/06/2020,Busan,152,34,88,12.0,57,18,1.0,30,0.0,2020-06-28
1807,28/06/2020,Daegu,6904,37,6121,4511.0,689,917,4.0,746,0.0,2020-06-28
1808,28/06/2020,Incheon,337,57,269,2.0,253,6,8.0,11,0.0,2020-06-28
1809,28/06/2020,Gwangju,37,16,20,9.0,1,4,6.0,1,4.0,2020-06-28
1810,28/06/2020,Daejeon,110,15,77,2.0,66,9,0.0,18,6.0,2020-06-28
1811,28/06/2020,Ulsan,55,22,26,16.0,4,3,3.0,7,0.0,2020-06-28
1812,28/06/2020,Sejong,49,4,44,1.0,40,3,0.0,1,0.0,2020-06-28
1813,28/06/2020,Gyeonggi,1184,240,862,29.0,708,62,63.0,82,17.0,2020-06-28
1814,28/06/2020,Gangwon,64,16,41,17.0,24,0,0.0,7,0.0,2020-06-28
1815,28/06/2020,Chung- buk,64,11,42,6.0,27,7,2.0,11,1.0,2020-06-28
1816,28/06/2020,Chung- nam,167,15,140,0.0,137,2,1.0,12,1.0,2020-06-28
1817,28/06/2020,Jeonbuk,26,12,9,1.0,8,0,0.0,5,0.0,2020-06-28
1818,28/06/2020,Jeonnam,23,12,5,1.0,1,2,1.0,6,3.0,2020-06-28
1819,28/06/2020,Gyeong- buk,1387,20,1234,566.0,478,190,0.0,133,0.0,2020-06-28
1820,28/06/2020,Gyeong- nam,133,23,90,32.0,50,6,2.0,20,0.0,2020-06-28
1821,28/06/2020,Jeju,19,13,2,0.0,1,0,1.0,4,0.0,2020-06-28
1822,28/06/2020,Airport,706,706,0,0.0,0,0,0.0,0,16.0,2020-06-28
1823,28/06/2020,Total,12715,1551,9966,5213.0,3330,1262,161.0,1198,62.0,2020-06-28
1824,29/06/2020,Seoul,1305,299,900,8.0,791,32,69.0,106,7.0,2020-06-29
1825,29/06/2020,Busan,153,34,89,12.0,57,19,1.0,30,1.0,2020-06-29
1826,29/06/2020,Daegu,6906,37,6122,4511.0,690,917,4.0,747,2.0,2020-06-29
1827,29/06/2020,Incheon,338,57,270,2.0,254,6,8.0,11,1.0,2020-06-29
1828,29/06/2020,Gwangju,41,17,20,9.0,1,4,6.0,4,4.0,2020-06-29
1829,29/06/2020,Daejeon,112,15,80,2.0,68,10,0.0,17,2.0,2020-06-29
1830,29/06/2020,Ulsan,55,22,26,16.0,4,3,3.0,7,0.0,2020-06-29
1831,29/06/2020,Sejong,49,4,44,1.0,40,3,0.0,1,0.0,2020-06-29
1832,29/06/2020,Gyeon- ggi,1200,242,872,29.0,718,62,63.0,86,16.0,2020-06-29
1833,29/06/2020,Gangwon,64,16,41,17.0,24,0,0.0,7,0.0,2020-06-29
1834,29/06/2020,Chung- buk,64,11,42,6.0,27,7,2.0,11,0.0,2020-06-29
1835,29/06/2020,Chung- nam,167,15,140,0.0,137,2,1.0,12,0.0,2020-06-29
1836,29/06/2020,Jeonbuk,27,12,9,1.0,8,0,0.0,6,1.0,2020-06-29
1837,29/06/2020,Jeonnam,24,13,5,1.0,1,2,1.0,6,1.0,2020-06-29
1838,29/06/2020,Gyeong- buk,1388,21,1234,566.0,478,190,0.0,133,1.0,2020-06-29
1839,29/06/2020,Gyeong- nam,134,24,90,32.0,50,6,2.0,20,1.0,2020-06-29
1840,29/06/2020,Jeju,19,13,2,0.0,1,0,1.0,4,0.0,2020-06-29
1841,29/06/2020,Airport,711,711,0,0.0,0,0,0.0,0,5.0,2020-06-29
1842,29/06/2020,Total,12757,1563,9986,5213.0,3349,1263,161.0,1208,42.0,2020-06-29
1843,30/06/2020,Seoul,1312,300,904,8.0,795,32,69.0,108,7.0,2020-06-30
1844,30/06/2020,Busan,154,35,89,12.0,57,19,1.0,30,1.0,2020-06-30
1845,30/06/2020,Daegu,6906,37,6122,4511.0,690,917,4.0,747,0.0,2020-06-30
1846,30/06/2020,Incheon,341,60,270,2.0,254,6,8.0,11,3.0,2020-06-30
1847,30/06/2020,Gwangju,44,17,26,9.0,6,5,6.0,1,3.0,2020-06-30
1848,30/06/2020,Daejeon,117,15,87,2.0,70,15,0.0,15,5.0,2020-06-30
1849,30/06/2020,Ulsan,55,22,26,16.0,4,3,3.0,7,0.0,2020-06-30
1850,30/06/2020,Sejong,50,5,44,1.0,40,3,0.0,1,1.0,2020-06-30
1851,30/06/2020,Gyeon- ggi,1207,242,881,29.0,726,63,63.0,84,7.0,2020-06-30
1852,30/06/2020,Gangwon,65,16,42,17.0,25,0,0.0,7,1.0,2020-06-30
1853,30/06/2020,Chung- buk,65,11,43,6.0,27,8,2.0,11,1.0,2020-06-30
1854,30/06/2020,Chung- nam,167,15,140,0.0,137,2,1.0,12,0.0,2020-06-30
1855,30/06/2020,Jeonbuk,27,12,10,1.0,9,0,0.0,5,0.0,2020-06-30
1856,30/06/2020,Jeonnam,24,13,7,1.0,1,4,1.0,4,0.0,2020-06-30
1857,30/06/2020,Gyeong- buk,1389,22,1234,566.0,478,190,0.0,133,1.0,2020-06-30
1858,30/06/2020,Gyeong- nam,134,24,90,32.0,50,6,2.0,20,0.0,2020-06-30
1859,30/06/2020,Jeju,19,13,2,0.0,1,0,1.0,4,0.0,2020-06-30
1860,30/06/2020,Airport,724,724,0,0.0,0,0,0.0,0,13.0,2020-06-30
1861,30/06/2020,Total,12800,1583,10017,5213.0,3370,1273,161.0,1200,43.0,2020-06-30
1862,01/07/2020,Seoul,1321,300,912,8.0,798,37,69.0,109,9.0,2020-07-01
1863,01/07/2020,Busan,154,35,89,12.0,57,19,1.0,30,0.0,2020-07-01
1864,01/07/2020,Daegu,6907,37,6122,4511.0,690,917,4.0,748,1.0,2020-07-01
1865,01/07/2020,Incheon,343,62,270,2.0,254,6,8.0,11,2.0,2020-07-01
1866,01/07/2020,Gwangju,56,17,35,9.0,7,13,6.0,4,12.0,2020-07-01
1867,01/07/2020,Daejeon,121,16,86,2.0,70,14,0.0,19,4.0,2020-07-01
1868,01/07/2020,Ulsan,55,22,26,16.0,4,3,3.0,7,0.0,2020-07-01
1869,01/07/2020,Sejong,50,5,44,1.0,40,3,0.0,1,0.0,2020-07-01
1870,01/07/2020,Gyeon- ggi,1223,247,890,29.0,730,68,63.0,86,16.0,2020-07-01
1871,01/07/2020,Gangwon,65,16,42,17.0,25,0,0.0,7,0.0,2020-07-01
1872,01/07/2020,Chung- buk,64,11,43,6.0,28,7,2.0,10,0.0,2020-07-01
1873,01/07/2020,Chung- nam,168,16,140,0.0,137,2,1.0,12,1.0,2020-07-01
1874,01/07/2020,Jeonbuk,27,12,10,1.0,9,0,0.0,5,0.0,2020-07-01
1875,01/07/2020,Jeonnam,25,14,7,1.0,3,2,1.0,4,1.0,2020-07-01
1876,01/07/2020,Gyeong- buk,1389,22,1234,566.0,478,190,0.0,133,0.0,2020-07-01
1877,01/07/2020,Gyeong- nam,134,24,90,32.0,50,6,2.0,20,0.0,2020-07-01
1878,01/07/2020,Jeju,19,13,2,0.0,1,0,1.0,4,0.0,2020-07-01
1879,01/07/2020,Airport,729,729,0,0.0,0,0,0.0,0,5.0,2020-07-01
1880,01/07/2020,Total,12850,1598,10042,5213.0,3381,1287,161.0,1210,51.0,2020-07-01
1881,02/07/2020,Seoul,1334,300,919,8.0,802,40,69.0,115,13.0,2020-07-02
1882,02/07/2020,Busan,154,35,89,12.0,57,19,1.0,30,0.0,2020-07-02
1883,02/07/2020,Daegu,6910,39,6122,4511.0,690,917,4.0,749,3.0,2020-07-02
1884,02/07/2020,Incheon,343,62,270,2.0,254,6,8.0,11,0.0,2020-07-02
1885,02/07/2020,Gwangju,78,17,54,9.0,22,17,6.0,7,22.0,2020-07-02
1886,02/07/2020,Daejeon,122,16,89,2.0,70,17,0.0,17,1.0,2020-07-02
1887,02/07/2020,Ulsan,55,22,26,16.0,4,3,3.0,7,0.0,2020-07-02
1888,02/07/2020,Sejong,50,5,44,1.0,40,3,0.0,1,0.0,2020-07-02
1889,02/07/2020,Gyeon- ggi,1233,252,895,29.0,734,69,63.0,86,10.0,2020-07-02
1890,02/07/2020,Gangwon,65,16,42,17.0,25,0,0.0,7,0.0,2020-07-02
1891,02/07/2020,Chung- buk,64,11,43,6.0,28,7,2.0,10,0.0,2020-07-02
1892,02/07/2020,Chung- nam,171,17,142,0.0,138,3,1.0,12,3.0,2020-07-02
1893,02/07/2020,Jeonbuk,27,12,10,1.0,9,0,0.0,5,0.0,2020-07-02
1894,02/07/2020,Jeonnam,25,14,7,1.0,3,2,1.0,4,0.0,2020-07-02
1895,02/07/2020,Gyeong- buk,1389,22,1234,566.0,478,190,0.0,133,0.0,2020-07-02
1896,02/07/2020,Gyeong- nam,134,24,90,32.0,50,6,2.0,20,0.0,2020-07-02
1897,02/07/2020,Jeju,19,13,2,0.0,1,0,1.0,4,0.0,2020-07-02
1898,02/07/2020,Airport,731,731,0,0.0,0,0,0.0,0,2.0,2020-07-02
1899,02/07/2020,Total,12904,1608,10078,5213.0,3405,1299,161.0,1218,54.0,2020-07-02
1900,03/07/2020,Seoul,1346,300,928,8.0,808,43,69.0,118,12.0,2020-07-03
1901,03/07/2020,Busan,154,35,89,12.0,57,19,1.0,30,0.0,2020-07-03
1902,03/07/2020,Daegu,6923,42,6131,4511.0,698,918,4.0,750,13.0,2020-07-03
1903,03/07/2020,Incheon,344,62,271,2.0,254,7,8.0,11,1.0,2020-07-03
1904,03/07/2020,Gwangju,84,17,59,9.0,26,18,6.0,8,6.0,2020-07-03
1905,03/07/2020,Daejeon,126,16,89,2.0,70,17,0.0,21,4.0,2020-07-03
1906,03/07/2020,Ulsan,55,22,26,16.0,4,3,3.0,7,0.0,2020-07-03
1907,03/07/2020,Sejong,50,5,44,1.0,40,3,0.0,1,0.0,2020-07-03
1908,03/07/2020,Gyeon- ggi,1251,254,910,29.0,747,71,63.0,87,18.0,2020-07-03
1909,03/07/2020,Gangwon,65,16,42,17.0,25,0,0.0,7,0.0,2020-07-03
1910,03/07/2020,Chung- buk,64,11,43,6.0,28,7,2.0,10,0.0,2020-07-03
1911,03/07/2020,Chung- nam,172,17,143,0.0,138,4,1.0,12,1.0,2020-07-03
1912,03/07/2020,Jeonbuk,28,12,10,1.0,9,0,0.0,6,1.0,2020-07-03
1913,03/07/2020,Jeonnam,25,14,7,1.0,3,2,1.0,4,0.0,2020-07-03
1914,03/07/2020,Gyeong- buk,1390,22,1234,566.0,478,190,0.0,134,1.0,2020-07-03
1915,03/07/2020,Gyeong- nam,136,26,90,32.0,50,6,2.0,20,2.0,2020-07-03
1916,03/07/2020,Jeju,19,13,2,0.0,1,0,1.0,4,0.0,2020-07-03
1917,03/07/2020,Airport,735,735,0,0.0,0,0,0.0,0,4.0,2020-07-03
1918,03/07/2020,Total,12967,1619,10118,5213.0,3436,1308,161.0,1230,63.0,2020-07-03
1919,04/07/2020,Seoul,1353,301,931,8.0,807,47,69.0,121,7.0,2020-07-04
1920,04/07/2020,Busan,155,36,89,12.0,57,19,1.0,30,1.0,2020-07-04
1921,04/07/2020,Daegu,6924,42,6133,4511.0,701,917,4.0,749,1.0,2020-07-04
1922,04/07/2020,Incheon,346,64,271,2.0,254,7,8.0,11,2.0,2020-07-04
1923,04/07/2020,Gwangju,92,17,61,9.0,26,20,6.0,14,8.0,2020-07-04
1924,04/07/2020,Daejeon,129,16,92,2.0,70,20,0.0,21,3.0,2020-07-04
1925,04/07/2020,Ulsan,55,22,26,16.0,4,3,3.0,7,0.0,2020-07-04
1926,04/07/2020,Sejong,50,5,44,1.0,40,3,0.0,1,0.0,2020-07-04
1927,04/07/2020,Gyeon- ggi,1270,258,920,29.0,755,73,63.0,92,19.0,2020-07-04
1928,04/07/2020,Gangwon,65,16,42,17.0,25,0,0.0,7,0.0,2020-07-04
1929,04/07/2020,Chung- buk,66,11,44,6.0,28,8,2.0,11,2.0,2020-07-04
1930,04/07/2020,Chung- nam,172,17,143,0.0,138,4,1.0,12,0.0,2020-07-04
1931,04/07/2020,Jeonbuk,28,12,10,1.0,9,0,0.0,6,0.0,2020-07-04
1932,04/07/2020,Jeonnam,25,14,8,1.0,2,4,1.0,3,0.0,2020-07-04
1933,04/07/2020,Gyeong- buk,1391,23,1235,566.0,478,191,0.0,133,1.0,2020-07-04
1934,04/07/2020,Gyeong- nam,137,27,90,32.0,50,6,2.0,20,1.0,2020-07-04
1935,04/07/2020,Jeju,19,13,2,0.0,1,0,1.0,4,0.0,2020-07-04
1936,04/07/2020,Airport,753,753,0,0.0,0,0,0.0,0,18.0,2020-07-04
1937,04/07/2020,Total,13030,1647,10141,5213.0,3445,1322,161.0,1242,63.0,2020-07-04
1938,05/07/2020,Seoul,1369,304,948,8.0,824,47,69.0,117,16.0,2020-07-05
1939,05/07/2020,Busan,155,36,89,12.0,58,18,1.0,30,0.0,2020-07-05
1940,05/07/2020,Daegu,6924,42,6132,4511.0,700,917,4.0,750,0.0,2020-07-05
1941,05/07/2020,Incheon,346,64,271,2.0,254,7,8.0,11,0.0,2020-07-05
1942,05/07/2020,Gwang ju,108,18,80,9.0,59,6,6.0,10,16.0,2020-07-05
1943,05/07/2020,Dae jeon,137,16,103,2.0,80,21,0.0,18,8.0,2020-07-05
1944,05/07/2020,Ulsan,55,22,26,16.0,4,3,3.0,7,0.0,2020-07-05
1945,05/07/2020,Sejong,50,5,44,1.0,40,3,0.0,1,0.0,2020-07-05
1946,05/07/2020,Gyeong -gi,1278,262,927,29.0,765,69,64.0,89,8.0,2020-07-05
1947,05/07/2020,Gang won,66,16,43,17.0,26,0,0.0,7,1.0,2020-07-05
1948,05/07/2020,Chung -buk,66,11,44,6.0,28,8,2.0,11,0.0,2020-07-05
1949,05/07/2020,Chung -nam,172,17,143,0.0,139,3,1.0,12,0.0,2020-07-05
1950,05/07/2020,Jeon buk,29,13,10,1.0,9,0,0.0,6,1.0,2020-07-05
1951,05/07/2020,Jeon nam,25,14,8,1.0,4,2,1.0,3,0.0,2020-07-05
1952,05/07/2020,Gyeong -buk,1392,23,1236,566.0,478,192,0.0,133,1.0,2020-07-05
1953,05/07/2020,Gyeong -nam,137,27,90,32.0,50,6,2.0,20,0.0,2020-07-05
1954,05/07/2020,Jeju,20,14,2,0.0,1,0,1.0,4,1.0,2020-07-05
1955,05/07/2020,Airport,762,762,0,0.0,0,0,0.0,0,9.0,2020-07-05
1956,05/07/2020,Total,13091,1666,10196,5213.0,3519,1302,162.0,1229,61.0,2020-07-05
1957,06/07/2020,Seoul,1372,305,950,8.0,825,48,69.0,117,3.0,2020-07-06
1958,06/07/2020,Busan,156,37,89,12.0,58,18,1.0,30,1.0,2020-07-06
1959,06/07/2020,Daegu,6924,44,6131,4511.0,699,917,4.0,749,2.0,2020-07-06
1960,06/07/2020,Incheon,352,65,275,2.0,256,9,8.0,12,6.0,2020-07-06
1961,06/07/2020,Gwangju,115,18,86,9.0,62,9,6.0,11,7.0,2020-07-06
1962,06/07/2020,Daejeon,139,16,105,2.0,83,20,0.0,18,2.0,2020-07-06
1963,06/07/2020,Ulsan,55,22,26,16.0,4,3,3.0,7,0.0,2020-07-06
1964,06/07/2020,Sejong,50,5,44,1.0,40,3,0.0,1,0.0,2020-07-06
1965,06/07/2020,Gyeonggi,1284,263,929,29.0,765,71,64.0,92,6.0,2020-07-06
1966,06/07/2020,Gangwon,67,17,43,17.0,26,0,0.0,7,1.0,2020-07-06
1967,06/07/2020,Chung- buk,66,11,44,6.0,28,8,2.0,11,0.0,2020-07-06
1968,06/07/2020,Chung- nam,173,17,144,0.0,139,4,1.0,12,1.0,2020-07-06
1969,06/07/2020,Jeonbuk,29,13,10,1.0,9,0,0.0,6,0.0,2020-07-06
1970,06/07/2020,Jeonnam,27,14,9,1.0,4,3,1.0,4,2.0,2020-07-06
1971,06/07/2020,Gyeong- buk,1393,24,1236,566.0,478,192,0.0,133,1.0,2020-07-06
1972,06/07/2020,Gyeong- nam,138,28,90,32.0,50,6,2.0,20,1.0,2020-07-06
1973,06/07/2020,Jeju,20,14,2,0.0,1,0,1.0,4,0.0,2020-07-06
1974,06/07/2020,Ports of Entry,777,777,0,0.0,0,0,0.0,0,15.0,2020-07-06
1975,06/07/2020,Total,13137,1690,10213,5213.0,3527,1311,162.0,1234,48.0,2020-07-06
1976,07/07/2020,Seoul,1375,305,952,8.0,827,48,69.0,118,3.0,2020-07-07
1977,07/07/2020,Busan,156,37,89,12.0,58,18,1.0,30,0.0,2020-07-07
1978,07/07/2020,Daegu,6925,45,6131,4511.0,699,917,4.0,749,1.0,2020-07-07
1979,07/07/2020,Incheon,354,65,278,2.0,260,8,8.0,11,2.0,2020-07-07
1980,07/07/2020,Gwangju,121,18,94,9.0,75,4,6.0,9,6.0,2020-07-07
1981,07/07/2020,Daejeon,141,16,106,2.0,90,14,0.0,19,2.0,2020-07-07
1982,07/07/2020,Ulsan,55,22,26,16.0,4,3,3.0,7,0.0,2020-07-07
1983,07/07/2020,Sejong,50,5,44,1.0,40,3,0.0,1,0.0,2020-07-07
1984,07/07/2020,Gyeonggi,1297,269,933,29.0,768,72,64.0,95,13.0,2020-07-07
1985,07/07/2020,Gangwon,67,17,43,17.0,26,0,0.0,7,0.0,2020-07-07
1986,07/07/2020,Chung- buk,66,11,45,6.0,29,8,2.0,10,0.0,2020-07-07
1987,07/07/2020,Chung- nam,173,17,144,0.0,139,4,1.0,12,0.0,2020-07-07
1988,07/07/2020,Jeonbuk,30,14,11,1.0,10,0,0.0,5,1.0,2020-07-07
1989,07/07/2020,Jeonnam,27,14,9,1.0,5,2,1.0,4,0.0,2020-07-07
1990,07/07/2020,Gyeong- buk,1393,24,1236,566.0,478,192,0.0,133,0.0,2020-07-07
1991,07/07/2020,Gyeong- nam,138,28,90,32.0,50,6,2.0,20,0.0,2020-07-07
1992,07/07/2020,Jeju,20,14,2,0.0,1,0,1.0,4,0.0,2020-07-07
1993,07/07/2020,Ports of Entry,793,793,0,0.0,0,0,0.0,0,16.0,2020-07-07
1994,07/07/2020,Total,13181,1714,10233,5213.0,3559,1299,162.0,1234,44.0,2020-07-07
1995,08/07/2020,Seoul,1385,310,954,8.0,831,46,69.0,121,10.0,2020-07-08
1996,08/07/2020,Busan,156,37,89,12.0,58,18,1.0,30,0.0,2020-07-08
1997,08/07/2020,Daegu,6926,46,6131,4511.0,699,917,4.0,749,1.0,2020-07-08
1998,08/07/2020,Incheon,355,65,279,2.0,260,9,8.0,11,1.0,2020-07-08
1999,08/07/2020,Gwangju,129,19,105,9.0,87,3,6.0,5,8.0,2020-07-08
2000,08/07/2020,Daejeon,143,16,107,2.0,90,15,0.0,20,2.0,2020-07-08
2001,08/07/2020,Ulsan,55,22,26,16.0,4,3,3.0,7,0.0,2020-07-08
2002,08/07/2020,Sejong,50,5,44,1.0,40,3,0.0,1,0.0,2020-07-08
2003,08/07/2020,Gyeonggi,1315,276,939,29.0,773,73,64.0,100,18.0,2020-07-08
2004,08/07/2020,Gangwon,67,17,43,17.0,26,0,0.0,7,0.0,2020-07-08
2005,08/07/2020,Chung- buk,66,11,45,6.0,29,8,2.0,10,0.0,2020-07-08
2006,08/07/2020,Chung- nam,179,20,147,0.0,142,4,1.0,12,6.0,2020-07-08
2007,08/07/2020,Jeonbuk,32,16,11,1.0,10,0,0.0,5,2.0,2020-07-08
2008,08/07/2020,Jeonnam,28,14,9,1.0,5,2,1.0,5,1.0,2020-07-08
2009,08/07/2020,Gyeong- buk,1394,25,1236,566.0,478,192,0.0,133,1.0,2020-07-08
2010,08/07/2020,Gyeong- nam,140,30,90,32.0,50,6,2.0,20,2.0,2020-07-08
2011,08/07/2020,Jeju,20,14,2,0.0,1,0,1.0,4,0.0,2020-07-08
2012,08/07/2020,Ports of Entry,804,804,0,0.0,0,0,0.0,0,11.0,2020-07-08
2013,08/07/2020,Total,13244,1747,10257,5213.0,3583,1299,162.0,1240,63.0,2020-07-08
2014,09/07/2020,Seoul,1393,314,957,8.0,833,47,69.0,122,8.0,2020-07-09
2015,09/07/2020,Busan,156,37,89,12.0,58,18,1.0,30,0.0,2020-07-09
2016,09/07/2020,Daegu,6926,46,6131,4511.0,699,917,4.0,749,0.0,2020-07-09
2017,09/07/2020,Incheon,358,66,281,2.0,260,11,8.0,11,3.0,2020-07-09
2018,09/07/2020,Gwangju,144,19,120,9.0,92,13,6.0,5,15.0,2020-07-09
2019,09/07/2020,Daejeon,149,16,112,2.0,91,19,0.0,21,6.0,2020-07-09
2020,09/07/2020,Ulsan,55,22,26,16.0,4,3,3.0,7,0.0,2020-07-09
2021,09/07/2020,Sejong,50,5,44,1.0,40,3,0.0,1,0.0,2020-07-09
2022,09/07/2020,Gyeonggi,1323,283,943,29.0,776,74,64.0,97,8.0,2020-07-09
2023,09/07/2020,Gangwon,67,17,43,17.0,26,0,0.0,7,0.0,2020-07-09
2024,09/07/2020,Chung- buk,66,11,45,6.0,29,8,2.0,10,0.0,2020-07-09
2025,09/07/2020,Chung- nam,180,21,147,0.0,142,4,1.0,12,1.0,2020-07-09
2026,09/07/2020,Jeonbuk,33,17,11,1.0,10,0,0.0,5,1.0,2020-07-09
2027,09/07/2020,Jeonnam,29,15,9,1.0,5,2,1.0,5,1.0,2020-07-09
2028,09/07/2020,Gyeong- buk,1393,24,1236,566.0,478,192,0.0,133,0.0,2020-07-09
2029,09/07/2020,Gyeong- nam,142,32,90,32.0,50,6,2.0,20,2.0,2020-07-09
2030,09/07/2020,Jeju,20,14,2,0.0,1,0,1.0,4,0.0,2020-07-09
2031,09/07/2020,Ports of Entry,809,809,0,0.0,0,0,0.0,0,5.0,2020-07-09
2032,09/07/2020,Total,13293,1768,10286,5213.0,3594,1317,162.0,1239,50.0,2020-07-09
2033,10/07/2020,Seoul,1401,315,962,8.0,837,48,69.0,124,8.0,2020-07-10
2034,10/07/2020,Busan,156,37,89,12.0,58,18,1.0,30,0.0,2020-07-10
2035,10/07/2020,Daegu,6926,46,6131,4511.0,699,917,4.0,749,0.0,2020-07-10
2036,10/07/2020,Incheon,359,67,281,2.0,261,10,8.0,11,1.0,2020-07-10
2037,10/07/2020,Gwangju,147,19,124,9.0,105,4,6.0,4,3.0,2020-07-10
2038,10/07/2020,Daejeon,156,16,118,2.0,97,19,0.0,22,7.0,2020-07-10
2039,10/07/2020,Ulsan,55,22,26,16.0,4,3,3.0,7,0.0,2020-07-10
2040,10/07/2020,Sejong,50,5,44,1.0,40,3,0.0,1,0.0,2020-07-10
2041,10/07/2020,Gyeonggi,1337,294,945,29.0,777,75,64.0,98,14.0,2020-07-10
2042,10/07/2020,Gangwon,67,17,43,17.0,26,0,0.0,7,0.0,2020-07-10
2043,10/07/2020,Chung- buk,68,13,45,6.0,29,8,2.0,10,2.0,2020-07-10
2044,10/07/2020,Chung- nam,180,21,147,0.0,142,4,1.0,12,0.0,2020-07-10
2045,10/07/2020,Jeonbuk,33,17,11,1.0,10,0,0.0,5,0.0,2020-07-10
2046,10/07/2020,Jeonnam,32,16,11,1.0,7,2,1.0,5,3.0,2020-07-10
2047,10/07/2020,Gyeong- buk,1393,24,1236,566.0,478,192,0.0,133,0.0,2020-07-10
2048,10/07/2020,Gyeong- nam,145,35,90,32.0,50,6,2.0,20,3.0,2020-07-10
2049,10/07/2020,Jeju,20,14,2,0.0,1,0,1.0,4,0.0,2020-07-10
2050,10/07/2020,Ports of Entry,813,813,0,0.0,0,0,0.0,0,4.0,2020-07-10
2051,10/07/2020,Total,13338,1791,10305,5213.0,3621,1309,162.0,1242,45.0,2020-07-10
2052,11/07/2020,Seoul,1393,314,957,8.0,833,47,69.0,122,8.0,2020-07-11
2053,11/07/2020,Busan,156,37,89,12.0,58,18,1.0,30,0.0,2020-07-11
2054,11/07/2020,Daegu,6926,46,6131,4511.0,699,917,4.0,749,0.0,2020-07-11
